,person,label,most_frequent_event,count_most_frequent_event,less_frequent_event,count_less_frequent_event,ad campaign hit,brand listing,checkout,conversion,generic listing,lead,search engine hit,searched products,staticpage,viewed product,visited site,mean_per_event
18756,da72942f,0,viewed product,17,brand listing,1,7.0,1.0,3.0,0.0,1.0,0.0,1.0,1.0,0.0,17.0,6.0,4.625
18757,04a15614,0,viewed product,5,brand listing,1,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,2.0,2.0
18758,611c1004,0,checkout,1,checkout,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
18759,fa847d07,0,viewed product,13,brand listing,2,3.0,2.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,13.0,2.0,4.333333333333333
18760,3e176141,0,viewed product,4,checkout,1,3.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,2.0,2.4
18761,760df998,0,viewed product,26,checkout,1,3.0,2.0,1.0,0.0,5.0,0.0,3.0,0.0,0.0,26.0,1.0,5.857142857142857
18762,4d518e3c,0,viewed product,6,ad campaign hit,1,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,3.0,2.1666666666666665
18763,dcac54e2,0,ad campaign hit,5,checkout,1,5.0,2.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,4.0,4.0,2.625
18764,7fbaf8e8,1,viewed product,68,searched products,2,4.0,3.0,8.0,0.0,8.0,0.0,8.0,2.0,3.0,68.0,24.0,14.222222222222221
18765,5a6e92f6,0,ad campaign hit,2,checkout,1,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.5
18766,df31eeca,0,viewed product,10,visited site,1,3.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,10.0,1.0,3.3333333333333335
18767,2d40779d,0,viewed product,7,ad campaign hit,1,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,7.0,1.0,2.0
18768,054885ca,0,viewed product,36,checkout,1,2.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,36.0,7.0,10.8
18769,17fa8bfa,0,viewed product,11,ad campaign hit,1,1.0,0.0,1.0,0.0,3.0,0.0,2.0,3.0,0.0,11.0,4.0,3.5714285714285716
18770,557c2221,0,ad campaign hit,1,ad campaign hit,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
18771,f3fd250d,0,viewed product,3,checkout,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,1.0,1.4
18772,45da0cdd,0,viewed product,14,search engine hit,1,4.0,10.0,2.0,0.0,2.0,0.0,1.0,0.0,5.0,14.0,4.0,5.25
18773,b34fd58c,0,viewed product,5,checkout,1,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,3.0
18774,16beef56,0,viewed product,9,checkout,1,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,4.0,3.4
18775,7db9b478,0,viewed product,16,brand listing,2,6.0,2.0,0.0,0.0,2.0,0.0,3.0,3.0,0.0,16.0,7.0,5.571428571428571
18776,2ef544bf,0,viewed product,45,checkout,1,6.0,0.0,1.0,0.0,1.0,0.0,1.0,8.0,0.0,45.0,6.0,9.714285714285714
18777,c9c2e7ba,0,ad campaign hit,1,ad campaign hit,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
18778,a7717ecc,0,viewed product,400,conversion,1,26.0,160.0,9.0,1.0,16.0,0.0,7.0,3.0,0.0,400.0,24.0,71.77777777777777
18779,daa95b27,0,viewed product,49,checkout,1,6.0,6.0,1.0,0.0,5.0,0.0,11.0,25.0,0.0,49.0,12.0,14.375
18780,00b9f49d,0,ad campaign hit,1,ad campaign hit,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
18781,c48d3e56,0,viewed product,20,checkout,2,6.0,4.0,2.0,0.0,10.0,0.0,5.0,6.0,0.0,20.0,5.0,7.25
18782,8b3471ef,0,viewed product,3,checkout,1,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,1.5
18783,d8006cea,0,searched products,11,checkout,1,3.0,4.0,1.0,0.0,3.0,0.0,3.0,11.0,0.0,9.0,2.0,4.5
18784,ab4defae,0,checkout,1,checkout,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18785,4028ecb5,0,viewed product,68,brand listing,1,8.0,1.0,2.0,0.0,9.0,0.0,3.0,0.0,0.0,68.0,13.0,14.857142857142858
18786,ea73b405,0,viewed product,127,ad campaign hit,4,4.0,21.0,5.0,0.0,16.0,0.0,4.0,0.0,0.0,127.0,10.0,26.714285714285715
18787,a6b689f5,0,viewed product,4,checkout,1,3.0,2.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,4.0,1.0,2.142857142857143
18788,5c6b308c,0,checkout,1,checkout,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
18789,9e3bb4f8,0,viewed product,2,brand listing,1,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,1.1666666666666667
18790,4ff1a07b,0,ad campaign hit,2,checkout,1,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.5
18791,21af4813,0,viewed product,4,checkout,1,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,1.0,2.0
18792,40eb43ad,0,viewed product,15,checkout,1,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,15.0,1.0,5.0
18793,fafd1dcc,0,viewed product,3,checkout,1,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.75
18794,aca781f7,0,ad campaign hit,3,checkout,1,3.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,1.0,1.8333333333333333
18795,f05e718a,0,viewed product,11,checkout,1,3.0,4.0,1.0,0.0,1.0,0.0,7.0,0.0,0.0,11.0,5.0,4.571428571428571
18796,825b1d1c,0,ad campaign hit,7,checkout,1,7.0,4.0,1.0,0.0,5.0,0.0,7.0,0.0,0.0,7.0,3.0,4.857142857142857
18797,c710c681,0,viewed product,11,checkout,1,2.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,11.0,2.0,3.3333333333333335
18798,8396b4c5,1,ad campaign hit,43,generic listing,1,43.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,40.0,19.0,22.0
18799,2a9334fb,0,viewed product,24,checkout,1,14.0,10.0,1.0,0.0,0.0,0.0,7.0,1.0,0.0,24.0,12.0,9.857142857142858
18800,3c5e4fb1,0,viewed product,37,checkout,1,4.0,0.0,1.0,0.0,3.0,0.0,2.0,6.0,0.0,37.0,1.0,7.714285714285714
18801,a323a407,0,viewed product,35,checkout,1,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,1.0,8.8
18802,951fd180,0,viewed product,141,checkout,1,15.0,3.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,141.0,14.0,29.333333333333332
18803,0406c39e,0,ad campaign hit,2,checkout,1,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,1.6
18804,5f4804d6,0,viewed product,613,search engine hit,3,4.0,55.0,4.0,0.0,39.0,0.0,3.0,3.0,0.0,613.0,33.0,94.25
18805,772cfaf8,1,viewed product,7,search engine hit,1,3.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,1.0,7.0,2.0,2.857142857142857
18806,41453dc2,0,ad campaign hit,2,checkout,1,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.5
18807,a2759895,0,checkout,1,checkout,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
18808,a0536716,0,viewed product,25,ad campaign hit,1,1.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,25.0,1.0,4.571428571428571
18809,ff8a5f4a,0,viewed product,32,checkout,1,3.0,21.0,1.0,0.0,5.0,0.0,5.0,6.0,0.0,32.0,8.0,10.125
18810,ae58a7f5,0,viewed product,24,ad campaign hit,1,1.0,2.0,2.0,1.0,1.0,0.0,2.0,1.0,0.0,24.0,2.0,4.0
18811,7379ebcb,0,viewed product,7,checkout,1,3.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,7.0,1.0,2.8
18812,d7951d8a,0,viewed product,27,checkout,1,4.0,0.0,1.0,0.0,1.0,0.0,1.0,4.0,0.0,27.0,3.0,5.857142857142857
18813,62f352b5,0,viewed product,12,ad campaign hit,1,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,12.0,1.0,2.8333333333333335
18814,03654863,0,viewed product,14,checkout,1,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,14.0,2.0,3.8
18815,deaafef0,1,viewed product,49,generic listing,1,3.0,7.0,0.0,0.0,1.0,0.0,1.0,7.0,0.0,49.0,4.0,10.285714285714286
18816,f3288e58,0,viewed product,3,checkout,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,1.0,1.6
18817,defab067,0,ad campaign hit,1,ad campaign hit,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
18818,3d59f6e6,0,checkout,1,checkout,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
18819,b6ce59ea,0,checkout,1,checkout,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18820,5842e0ba,0,viewed product,18,conversion,1,6.0,4.0,3.0,1.0,1.0,0.0,0.0,14.0,0.0,18.0,6.0,6.625
18821,ad33cf1c,0,viewed product,12,brand listing,1,9.0,1.0,1.0,0.0,0.0,0.0,9.0,8.0,0.0,12.0,7.0,6.714285714285714
18822,4198bcd3,0,viewed product,80,brand listing,1,2.0,1.0,2.0,0.0,3.0,0.0,1.0,0.0,0.0,80.0,4.0,13.285714285714286
18823,05e62dde,0,viewed product,13,brand listing,1,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,13.0,4.0,3.8333333333333335
18824,cb864497,0,viewed product,53,checkout,1,8.0,0.0,1.0,0.0,9.0,0.0,4.0,0.0,0.0,53.0,7.0,13.666666666666666
18825,41ccf162,0,ad campaign hit,1,ad campaign hit,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
18826,76d04c6d,0,viewed product,16,checkout,1,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,16.0,1.0,4.0
18827,cbe988a0,0,brand listing,2,checkout,1,0.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,1.5
18828,9ca5a7f0,0,viewed product,11,visited site,1,2.0,4.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,11.0,1.0,3.6666666666666665
18829,d6f89585,1,brand listing,6,ad campaign hit,1,1.0,6.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,2.4285714285714284
18830,234421f3,0,viewed product,16,searched products,2,7.0,0.0,0.0,0.0,6.0,0.0,14.0,2.0,0.0,16.0,7.0,8.666666666666666
18831,00736d10,0,viewed product,93,checkout,1,5.0,6.0,1.0,0.0,3.0,0.0,3.0,0.0,0.0,93.0,9.0,17.142857142857142
18832,327fb8e7,0,checkout,1,checkout,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
18833,a9e13bbc,0,viewed product,216,searched products,1,54.0,13.0,13.0,0.0,9.0,0.0,3.0,1.0,0.0,216.0,41.0,43.75
18834,b489c287,0,ad campaign hit,3,checkout,1,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0
18835,c8eefb0a,0,viewed product,9,visited site,1,4.0,2.0,2.0,0.0,4.0,0.0,4.0,4.0,2.0,9.0,1.0,3.5555555555555554
18836,ff2ecf02,0,viewed product,14,checkout,1,3.0,4.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,14.0,2.0,4.0
18837,e2b14013,0,viewed product,16,visited site,1,3.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,0.0,16.0,1.0,4.5
18838,636ce43d,0,viewed product,58,brand listing,1,7.0,1.0,0.0,0.0,5.0,1.0,1.0,0.0,0.0,58.0,8.0,11.571428571428571
18839,25b0a3a2,0,viewed product,3,checkout,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,1.5
18840,179e5106,0,viewed product,20,checkout,1,13.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,20.0,8.0,8.8
18841,f5b78b65,0,viewed product,130,search engine hit,1,8.0,2.0,5.0,0.0,10.0,0.0,1.0,0.0,0.0,130.0,3.0,22.714285714285715
18842,be66b27c,0,viewed product,41,checkout,1,0.0,6.0,1.0,0.0,5.0,0.0,5.0,5.0,0.0,41.0,3.0,9.428571428571429
18843,5640ed69,0,viewed product,66,brand listing,1,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,66.0,2.0,12.0
18844,1a8c9f91,0,ad campaign hit,11,brand listing,2,11.0,2.0,5.0,0.0,3.0,0.0,4.0,0.0,0.0,11.0,8.0,6.285714285714286
18845,bb8d1692,0,checkout,1,checkout,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18846,39a9c37a,0,viewed product,20,checkout,1,4.0,10.0,1.0,0.0,6.0,0.0,1.0,0.0,0.0,20.0,3.0,6.428571428571429
18847,344acad2,0,viewed product,3,ad campaign hit,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.5
18848,c2ac79b9,0,viewed product,33,checkout,1,8.0,10.0,1.0,0.0,0.0,0.0,17.0,1.0,0.0,33.0,5.0,10.714285714285714
18849,a350bd71,0,ad campaign hit,6,checkout,1,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,2.0,3.2
18850,a9131a66,0,viewed product,12,checkout,2,4.0,3.0,2.0,0.0,7.0,0.0,3.0,0.0,0.0,12.0,5.0,5.142857142857143
18851,0cdb1b24,0,viewed product,87,conversion,1,17.0,4.0,2.0,1.0,23.0,0.0,17.0,59.0,7.0,87.0,15.0,23.2
18852,88e19271,0,viewed product,22,checkout,1,4.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0,0.0,22.0,5.0,6.166666666666667
18853,8b148a13,0,viewed product,30,visited site,2,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,2.0,12.0
18854,6bc1e556,0,viewed product,15,conversion,1,10.0,4.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,15.0,4.0,5.428571428571429
18855,25953584,0,brand listing,53,generic listing,3,0.0,53.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,37.0,7.0,25.0
18856,cab76346,0,viewed product,6,generic listing,1,0.0,4.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,1.0,3.0
18857,9312be39,0,viewed product,28,ad campaign hit,1,1.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,28.0,1.0,5.0
18858,c33de772,0,viewed product,41,ad campaign hit,1,1.0,10.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,41.0,2.0,8.285714285714286
18859,bd19b751,0,brand listing,89,checkout,1,46.0,89.0,1.0,0.0,44.0,0.0,41.0,0.0,0.0,74.0,27.0,46.0
18860,71b7d888,0,viewed product,37,generic listing,1,5.0,5.0,2.0,0.0,1.0,0.0,6.0,18.0,0.0,37.0,2.0,9.5
18861,9112e797,1,searched products,30,checkout,1,7.0,5.0,1.0,0.0,7.0,0.0,5.0,30.0,0.0,21.0,5.0,10.125
18862,842bc437,0,brand listing,19,checkout,1,0.0,19.0,1.0,0.0,3.0,0.0,3.0,0.0,0.0,11.0,2.0,6.5
18863,d5077894,0,ad campaign hit,2,checkout,1,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.5
18864,bd525442,0,ad campaign hit,1,ad campaign hit,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
18865,963ea749,0,viewed product,6,checkout,1,3.0,3.0,1.0,0.0,2.0,0.0,2.0,4.0,0.0,6.0,1.0,2.75
18866,11ebd529,1,viewed product,32,ad campaign hit,1,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,32.0,15.0,7.428571428571429
18867,2adb3684,0,visited site,1,visited site,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
18868,b9fd192a,0,viewed product,58,checkout,1,3.0,6.0,1.0,0.0,6.0,0.0,3.0,0.0,0.0,58.0,7.0,12.0
18869,0cd4ddf5,0,viewed product,5,checkout,1,2.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,5.0,2.0,2.3333333333333335
18870,73610986,0,viewed product,93,search engine hit,3,6.0,4.0,5.0,0.0,6.0,0.0,3.0,0.0,0.0,93.0,5.0,17.428571428571427
18871,59917045,0,ad campaign hit,1,ad campaign hit,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
18872,9fe2fd26,0,searched products,2,generic listing,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,1.2
18873,816e94c6,0,viewed product,8,staticpage,1,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,1.0,8.0,1.0,3.0
18874,c5ca4da4,0,viewed product,7,visited site,2,0.0,4.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,7.0,2.0,4.0
18875,fd03bee8,0,brand listing,3,checkout,1,2.0,3.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,3.0,1.0,1.75
18876,0c3f732f,0,viewed product,8,checkout,1,3.0,0.0,1.0,0.0,5.0,0.0,1.0,3.0,0.0,8.0,1.0,3.142857142857143
18877,729ae24d,0,viewed product,13,ad campaign hit,2,2.0,0.0,2.0,0.0,4.0,0.0,2.0,6.0,0.0,13.0,8.0,5.285714285714286
18878,ba47139b,0,viewed product,15,ad campaign hit,1,1.0,12.0,1.0,0.0,0.0,0.0,1.0,4.0,1.0,15.0,1.0,4.5
18879,799523ea,0,viewed product,18,conversion,1,16.0,5.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,18.0,13.0,8.428571428571429
18880,d4749650,0,viewed product,53,conversion,1,10.0,6.0,5.0,1.0,9.0,0.0,9.0,0.0,0.0,53.0,8.0,12.625
18881,f78c05c9,0,viewed product,44,ad campaign hit,1,1.0,6.0,1.0,2.0,3.0,0.0,2.0,2.0,0.0,44.0,12.0,8.11111111111111
18882,4092b3b6,0,checkout,1,checkout,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
18883,f9a0d869,0,viewed product,10,brand listing,1,2.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,10.0,2.0,3.5
18884,3cf39b86,0,viewed product,10,staticpage,1,5.0,2.0,2.0,0.0,3.0,0.0,4.0,0.0,1.0,10.0,6.0,4.125
18885,af16baa7,1,viewed product,19,ad campaign hit,2,2.0,3.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,19.0,3.0,5.166666666666667
18886,8b13a5ba,0,viewed product,41,checkout,1,0.0,5.0,1.0,0.0,3.0,0.0,3.0,0.0,0.0,41.0,2.0,9.166666666666666
18887,0448e78c,0,viewed product,14,search engine hit,2,0.0,0.0,3.0,0.0,3.0,0.0,2.0,0.0,0.0,14.0,2.0,4.8
18888,5a367904,0,viewed product,70,checkout,1,3.0,18.0,1.0,0.0,11.0,0.0,2.0,6.0,3.0,70.0,9.0,13.666666666666666
18889,430141cf,0,search engine hit,6,ad campaign hit,2,2.0,2.0,4.0,0.0,5.0,0.0,6.0,2.0,0.0,6.0,2.0,3.625
18890,59d92775,0,viewed product,32,staticpage,1,14.0,2.0,2.0,0.0,4.0,0.0,2.0,0.0,1.0,32.0,8.0,8.125
18891,a9d069d2,0,ad campaign hit,2,visited site,1,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,1.75
18892,5001d2a2,0,viewed product,16,checkout,1,4.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,2.0,7.0
18893,20552ef0,0,searched products,34,checkout,1,3.0,19.0,1.0,0.0,2.0,0.0,2.0,34.0,0.0,30.0,2.0,11.625
18894,d4553626,0,searched products,4,brand listing,1,3.0,1.0,1.0,0.0,2.0,0.0,3.0,4.0,0.0,2.0,1.0,2.125
18895,10ce7929,0,viewed product,29,search engine hit,1,9.0,0.0,7.0,4.0,3.0,0.0,1.0,8.0,0.0,29.0,10.0,8.875
18896,1d94a485,0,generic listing,7,brand listing,1,6.0,1.0,2.0,0.0,7.0,0.0,6.0,0.0,3.0,5.0,1.0,3.875
18897,889288b3,0,viewed product,2,checkout,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.3333333333333333
18898,51b12f3b,0,viewed product,79,conversion,1,0.0,8.0,2.0,1.0,4.0,0.0,0.0,2.0,0.0,79.0,5.0,14.428571428571429
18899,28e4693d,0,visited site,2,ad campaign hit,1,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.1666666666666667
18900,d69cc16c,0,viewed product,88,brand listing,2,0.0,2.0,2.0,2.0,25.0,0.0,4.0,0.0,4.0,88.0,12.0,17.375
18901,1b20a3f7,0,viewed product,3,search engine hit,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,1.6666666666666667
18902,e25e1c50,0,ad campaign hit,2,checkout,1,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,1.6
18903,dea189bc,0,viewed product,8,checkout,1,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,8.0,2.0,3.0
18904,51f81030,1,generic listing,5,ad campaign hit,1,1.0,1.0,0.0,0.0,5.0,0.0,2.0,0.0,0.0,5.0,5.0,3.1666666666666665
18905,84ab8ff3,0,viewed product,10,checkout,2,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,4.5
18906,dff7de1e,0,viewed product,11,visited site,1,2.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,11.0,1.0,4.0
18907,13a77802,0,generic listing,30,conversion,1,22.0,0.0,5.0,1.0,30.0,0.0,22.0,10.0,2.0,14.0,28.0,14.88888888888889
18908,5b5096ab,0,viewed product,7,checkout,1,2.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,7.0,1.0,2.142857142857143
18909,99be226a,0,ad campaign hit,6,checkout,3,6.0,0.0,3.0,0.0,0.0,0.0,6.0,0.0,0.0,5.0,3.0,4.6
18910,58c826e3,0,viewed product,3,checkout,1,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,1.5
18911,a7ca6021,0,viewed product,304,searched products,1,72.0,10.0,4.0,0.0,2.0,0.0,3.0,1.0,0.0,304.0,41.0,54.625
18912,55827b4b,1,viewed product,80,brand listing,2,8.0,2.0,5.0,0.0,5.0,0.0,5.0,0.0,0.0,80.0,6.0,15.857142857142858
18913,d6f2f1ea,0,viewed product,11,checkout,1,10.0,4.0,1.0,0.0,2.0,0.0,2.0,2.0,0.0,11.0,2.0,4.25
18914,367187fe,0,searched products,17,conversion,1,0.0,0.0,3.0,1.0,4.0,0.0,0.0,17.0,0.0,17.0,5.0,7.833333333333333
18915,93a69007,0,viewed product,126,checkout,1,6.0,9.0,1.0,0.0,3.0,0.0,2.0,2.0,0.0,126.0,13.0,20.25
18916,2e0a1cf7,0,viewed product,4,checkout,1,3.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,1.0,2.4
18917,140a8d26,0,viewed product,124,checkout,1,0.0,4.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,124.0,7.0,28.0
18918,126502e5,0,viewed product,178,ad campaign hit,2,2.0,6.0,6.0,0.0,5.0,0.0,0.0,0.0,0.0,178.0,7.0,34.0
18919,563fe3bf,0,ad campaign hit,1,ad campaign hit,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
18920,c309a8ba,0,viewed product,23,conversion,1,6.0,2.0,4.0,1.0,8.0,0.0,7.0,0.0,0.0,23.0,9.0,7.5
18921,0b1a51e3,0,ad campaign hit,3,checkout,1,3.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,2.0,1.0,1.8333333333333333
18922,100f33c8,0,brand listing,3,generic listing,1,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.6666666666666667
18923,27c2aa9a,0,viewed product,193,checkout,5,12.0,71.0,5.0,0.0,16.0,0.0,13.0,27.0,0.0,193.0,21.0,44.75
18924,f2a52403,0,checkout,1,checkout,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
18925,9692be03,0,ad campaign hit,1,ad campaign hit,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
18926,27a92445,0,viewed product,97,searched products,1,9.0,32.0,11.0,0.0,11.0,0.0,9.0,1.0,1.0,97.0,10.0,20.11111111111111
18927,aa50d8a8,0,ad campaign hit,4,checkout,1,4.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,3.0,2.8
18928,e7f6a1d9,0,search engine hit,3,checkout,1,2.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,1.0,2.0
18929,0734d99b,0,generic listing,3,visited site,2,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,2.0,2.6666666666666665
18930,08ac8714,0,viewed product,11,checkout,1,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2.0,4.5
18931,0d5ed234,0,viewed product,23,ad campaign hit,1,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,23.0,1.0,3.75
18932,8ad9a9f0,0,viewed product,2,ad campaign hit,1,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,1.1666666666666667
18933,add27f9d,0,ad campaign hit,2,checkout,1,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.5
18934,ec7a3e73,0,viewed product,5,checkout,1,4.0,2.0,1.0,0.0,4.0,0.0,4.0,0.0,1.0,5.0,2.0,2.875
18935,07572aeb,0,viewed product,20,checkout,1,3.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,20.0,3.0,4.571428571428571
18936,8ea85d60,0,viewed product,4,checkout,1,2.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,3.0,2.6
18937,51adc359,0,viewed product,91,checkout,1,4.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,91.0,1.0,16.833333333333332
18938,affa0990,0,viewed product,20,brand listing,4,7.0,4.0,0.0,0.0,7.0,0.0,7.0,0.0,0.0,20.0,4.0,8.166666666666666
18939,56682fd7,0,viewed product,52,checkout,2,12.0,19.0,2.0,0.0,3.0,0.0,3.0,28.0,0.0,52.0,13.0,16.5
